split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,781,85,87040,1093,1093,88133
train,782,128,131072,1640,1640,132712
train,783,125,128000,1765,1765,129765
train,784,104,106496,1412,1412,107908
train,785,65,66560,731,731,67291
train,786,142,145408,1694,1694,147102
train,787,171,175104,2543,2543,177647
train,788,60,61440,668,668,62108
train,789,165,168960,2169,2169,171129
train,790,192,196608,2790,2790,199398
train,791,132,135168,1948,1948,137116
train,792,64,65536,758,758,66294
train,793,192,196608,2582,2582,199190
train,794,151,154624,2191,2191,156815
train,795,94,96256,1048,1048,97304
train,796,133,136192,1845,1845,138037
train,797,106,108544,1278,1278,109822
train,798,89,91136,1075,1075,92211
train,799,182,186368,2378,2378,188746
train,800,128,131072,1678,1678,132750
train,801,161,164864,2301,2301,167165
train,802,105,107520,1345,1345,108865
train,803,156,159744,1940,1940,161684
train,804,192,196608,2686,2686,199294
train,805,161,164864,2277,2277,167141
train,806,143,146432,2207,2207,148639
train,807,199,203776,2875,2875,206651
train,808,158,161792,2112,2112,163904
train,809,62,63488,628,628,64116
train,810,121,123904,1623,1623,125527
train,811,201,205824,2701,2701,208525
train,812,83,84992,1001,1001,85993
train,813,51,52224,519,519,52743
train,814,206,210944,2754,2754,213698
train,815,167,171008,2315,2315,173323
train,816,184,188416,2786,2786,191202
train,817,205,209920,2681,2681,212601
train,818,66,67584,698,698,68282
train,819,230,235520,3366,3366,238886
train,820,186,190464,2794,2794,193258
train,821,147,150528,2013,2013,152541
train,822,127,130048,1733,1733,131781
train,823,159,162816,2087,2087,164903
train,824,164,167936,2202,2202,170138
train,825,170,174080,2490,2490,176570
train,826,106,108544,1336,1336,109880
train,827,190,194560,2774,2774,197334
train,828,181,185344,2501,2501,187845
train,829,117,119808,1377,1377,121185
train,830,187,191488,2641,2641,194129
train,831,75,76800,889,889,77689
train,832,164,167936,2170,2170,170106
train,833,185,189440,2523,2523,191963
train,834,160,163840,2036,2036,165876
train,835,170,174080,2386,2386,176466
train,836,177,181248,2235,2235,183483
train,837,117,119808,1529,1529,121337
train,838,84,86016,1038,1038,87054
train,839,189,193536,2717,2717,196253
train,840,67,68608,795,795,69403
train,841,152,155648,1914,1914,157562
train,842,87,89088,1139,1139,90227
train,843,103,105472,1295,1295,106767
train,844,91,93184,1055,1055,94239
train,845,132,135168,1594,1594,136762
train,846,172,176128,2444,2444,178572
train,847,137,140288,1833,1833,142121
train,848,147,150528,2113,2113,152641
train,849,188,192512,2584,2584,195096
train,850,140,143360,1910,1910,145270
train,851,133,136192,1819,1819,138011
train,852,89,91136,1133,1133,92269
train,853,123,125952,1749,1749,127701
train,854,130,133120,1906,1906,135026
train,855,108,110592,1390,1390,111982
train,856,175,179200,2387,2387,181587
train,857,63,64512,711,711,65223
train,858,114,116736,1402,1402,118138
train,859,203,207872,3171,3171,211043
train,860,221,226304,3007,3007,229311
train,861,100,102400,1386,1386,103786
train,862,124,126976,1808,1808,128784
train,863,227,232448,3325,3325,235773
train,864,170,174080,2312,2312,176392
train,865,141,144384,1913,1913,146297
train,866,70,71680,766,766,72446
train,867,98,100352,1288,1288,101640
train,868,81,82944,929,929,83873
train,869,160,163840,2550,2550,166390
train,870,114,116736,1536,1536,118272
train,871,106,108544,1406,1406,109950
train,872,106,108544,1362,1362,109906
train,873,106,108544,1332,1332,109876
train,874,152,155648,2156,2156,157804
train,875,83,84992,991,991,85983
train,876,181,185344,2745,2745,188089
train,877,199,203776,2813,2813,206589
train,878,142,145408,1950,1950,147358
train,879,150,153600,1952,1952,155552
train,880,141,144384,1773,1773,146157
train,881,86,88064,1056,1056,89120
train,882,132,135168,1654,1654,136822
train,883,159,162816,1975,1975,164791
train,884,143,146432,1859,1859,148291
train,885,108,110592,1290,1290,111882
train,886,213,218112,2821,2821,220933
train,887,112,114688,1406,1406,116094
train,888,104,106496,1338,1338,107834
train,889,109,111616,1555,1555,113171
train,890,165,168960,2559,2559,171519
train,891,72,73728,796,796,74524
train,892,149,152576,2077,2077,154653
train,893,167,171008,2159,2159,173167
train,894,176,180224,2460,2460,182684
train,895,200,204800,2752,2752,207552
train,896,72,73728,850,850,74578
train,897,180,184320,2466,2466,186786
train,898,180,184320,2390,2390,186710
train,899,108,110592,1450,1450,112042
train,900,162,165888,2498,2498,168386
train,901,110,112640,1394,1394,114034
train,902,125,128000,1649,1649,129649
train,903,115,117760,1417,1417,119177
train,904,43,44032,497,497,44529
train,905,81,82944,1047,1047,83991
train,906,208,212992,2770,2770,215762
train,907,175,179200,2329,2329,181529
train,908,204,208896,2762,2762,211658
train,909,133,136192,1843,1843,138035
train,910,219,224256,2761,2761,227017
train,911,134,137216,1732,1732,138948
train,912,69,70656,733,733,71389
train,913,128,131072,1686,1686,132758
train,914,122,124928,1778,1778,126706
train,915,125,128000,1507,1507,129507
train,916,141,144384,2021,2021,146405
train,917,111,113664,1523,1523,115187
train,918,97,99328,1223,1223,100551
train,919,156,159744,2258,2258,162002
train,920,150,153600,2398,2398,155998
train,921,136,139264,1720,1720,140984
train,922,90,92160,1202,1202,93362
train,923,143,146432,1825,1825,148257
train,924,181,185344,2647,2647,187991
train,925,188,192512,2592,2592,195104
train,926,126,129024,1632,1632,130656
train,927,105,107520,1307,1307,108827
train,928,80,81920,866,866,82786
train,929,112,114688,1430,1430,116118
train,930,48,49152,522,522,49674
train,931,139,142336,1797,1797,144133
train,932,217,222208,2819,2819,225027
train,933,137,140288,1893,1893,142181
train,934,142,145408,1672,1672,147080
train,935,75,76800,885,885,77685
train,936,155,158720,2183,2183,160903
train,937,127,130048,1671,1671,131719
train,938,129,132096,1763,1763,133859
train,939,161,164864,2143,2143,167007
train,940,111,113664,1563,1563,115227
train,941,214,219136,2948,2948,222084
train,942,165,168960,2231,2231,171191
train,943,154,157696,1954,1954,159650
train,944,90,92160,1098,1098,93258
train,945,131,134144,1623,1623,135767
train,946,134,137216,1704,1704,138920
train,947,91,93184,1249,1249,94433
train,948,136,139264,1740,1740,141004
train,949,73,74752,937,937,75689
train,950,196,200704,2808,2808,203512
train,951,180,184320,2268,2268,186588
train,952,161,164864,2409,2409,167273
train,953,156,159744,1938,1938,161682
train,954,182,186368,2370,2370,188738
train,955,128,131072,1600,1600,132672
train,956,80,81920,846,846,82766
train,957,116,118784,1506,1506,120290
train,958,166,169984,2290,2290,172274
train,959,66,67584,704,704,68288
train,960,127,130048,1543,1543,131591
train,961,94,96256,1196,1196,97452
train,962,128,131072,1676,1676,132748
train,963,160,163840,2088,2088,165928
train,964,107,109568,1287,1287,110855
train,965,106,108544,1382,1382,109926
train,966,248,253952,3376,3376,257328
train,967,159,162816,2089,2089,164905
train,968,174,178176,2586,2586,180762
train,969,105,107520,1363,1363,108883
train,970,181,185344,2625,2625,187969
train,971,183,187392,2759,2759,190151
train,972,85,87040,1111,1111,88151
train,973,204,208896,3130,3130,212026
train,974,128,131072,1628,1628,132700
train,975,196,200704,2596,2596,203300
train,976,119,121856,1451,1451,123307
train,977,158,161792,2030,2030,163822
train,978,119,121856,1575,1575,123431
train,979,183,187392,2535,2535,189927
train,980,235,240640,3435,3435,244075
train,981,145,148480,1877,1877,150357
train,982,66,67584,722,722,68306
train,983,81,82944,1047,1047,83991
train,984,146,149504,2008,2008,151512
train,985,207,211968,2941,2941,214909
train,986,92,94208,1086,1086,95294
train,987,163,166912,2125,2125,169037
train,988,184,188416,2544,2544,190960
train,989,112,114688,1534,1534,116222
train,990,96,98304,1214,1214,99518
train,991,140,143360,1708,1708,145068
train,992,118,120832,1550,1550,122382
train,993,68,69632,754,754,70386
train,994,153,156672,1927,1927,158599
train,995,147,150528,1883,1883,152411
train,996,168,172032,2310,2310,174342
train,997,111,113664,1383,1383,115047
train,998,174,178176,2496,2496,180672
train,999,128,131072,1624,1624,132696
train,1000,76,77824,872,872,78696
train,1001,87,89088,983,983,90071
train,1002,123,125952,1707,1707,127659
train,1003,149,152576,1971,1971,154547
train,1004,115,117760,1411,1411,119171
train,1005,150,153600,2090,2090,155690
train,1006,107,109568,1375,1375,110943
train,1007,179,183296,2505,2505,185801
train,1008,161,164864,2375,2375,167239
train,1009,116,118784,1422,1422,120206
train,1010,129,132096,1621,1621,133717
train,1011,101,103424,1203,1203,104627
train,1012,126,129024,1734,1734,130758
train,1013,117,119808,1473,1473,121281
train,1014,138,141312,1980,1980,143292
train,1015,106,108544,1350,1350,109894
train,1016,108,110592,1318,1318,111910
train,1017,114,116736,1434,1434,118170
train,1018,172,176128,2524,2524,178652
train,1019,151,154624,1979,1979,156603
train,1020,137,140288,2277,2277,142565
train,1021,161,164864,2335,2335,167199
train,1022,147,150528,1745,1745,152273
train,1023,188,192512,2882,2882,195394
train,1024,123,125952,1581,1581,127533
train,1025,122,124928,1530,1530,126458
train,1026,170,174080,2420,2420,176500
train,1027,141,144384,1897,1897,146281
train,1028,82,83968,1034,1034,85002
train,1029,118,120832,1332,1332,122164
train,1030,66,67584,768,768,68352
train,1031,125,128000,1607,1607,129607
train,1032,199,203776,2821,2821,206597
train,1033,166,169984,2066,2066,172050
train,1034,183,187392,2477,2477,189869
train,1035,135,138240,1925,1925,140165
train,1036,117,119808,1541,1541,121349
train,1037,139,142336,2017,2017,144353
train,1038,113,115712,1511,1511,117223
train,1039,147,150528,2037,2037,152565
train,1040,157,160768,2239,2239,163007
train,1041,118,120832,1414,1414,122246
train,1042,78,79872,836,836,80708
train,1043,109,111616,1399,1399,113015
train,1044,113,115712,1447,1447,117159
train,1045,80,81920,858,858,82778
train,1046,123,125952,1619,1619,127571
train,1047,95,97280,1201,1201,98481
train,1048,118,120832,1468,1468,122300
train,1049,153,156672,2159,2159,158831
train,1050,124,126976,1632,1632,128608
train,1051,184,188416,2502,2502,190918
train,1052,122,124928,1556,1556,126484
train,1053,145,148480,1861,1861,150341
train,1054,150,153600,2022,2022,155622
train,1055,129,132096,1591,1591,133687
train,1056,92,94208,1128,1128,95336
train,1057,138,141312,1706,1706,143018
train,1058,78,79872,904,904,80776
train,1059,105,107520,1281,1281,108801
train,1060,84,86016,936,936,86952
train,1061,164,167936,2160,2160,170096
train,1062,127,130048,1759,1759,131807
train,1063,162,165888,2150,2150,168038
train,1064,171,175104,2191,2191,177295
train,1065,73,74752,863,863,75615
train,1066,146,149504,1874,1874,151378
train,1067,122,124928,1520,1520,126448
train,1068,152,155648,1984,1984,157632
train,1069,121,123904,1665,1665,125569
train,1070,160,163840,2192,2192,166032
train,1071,126,129024,1912,1912,130936
train,1072,128,131072,1688,1688,132760
train,1073,112,114688,1430,1430,116118
train,1074,80,81920,952,952,82872
train,1075,118,120832,1578,1578,122410
train,1076,171,175104,2345,2345,177449
train,1077,165,168960,2231,2231,171191
train,1078,102,104448,1294,1294,105742
train,1079,190,194560,2496,2496,197056
train,1080,151,154624,2169,2169,156793
train,1081,155,158720,1885,1885,160605
train,1082,122,124928,1400,1400,126328
train,1083,92,94208,1106,1106,95314
train,1084,117,119808,1485,1485,121293
train,1085,96,98304,1172,1172,99476
train,1086,98,100352,1252,1252,101604
train,1087,59,60416,653,653,61069
train,1088,62,63488,722,722,64210
train,1089,135,138240,1895,1895,140135
train,1090,180,184320,2792,2792,187112
train,1091,120,122880,1720,1720,124600
train,1092,131,134144,1601,1601,135745
train,1093,227,232448,3185,3185,235633
train,1094,131,134144,1577,1577,135721
train,1095,84,86016,994,994,87010
train,1096,159,162816,1919,1919,164735
train,1097,201,205824,2749,2749,208573
train,1098,189,193536,2755,2755,196291
train,1099,160,163840,2246,2246,166086
train,1100,192,196608,2460,2460,199068
train,1101,93,95232,1251,1251,96483
train,1102,139,142336,1797,1797,144133
train,1103,205,209920,3105,3105,213025
train,1104,100,102400,1086,1086,103486
train,1105,59,60416,631,631,61047
train,1106,148,151552,2208,2208,153760
train,1107,177,181248,2369,2369,183617
train,1108,60,61440,640,640,62080
train,1109,207,211968,3193,3193,215161
train,1110,149,152576,1885,1885,154461
train,1111,104,106496,1224,1224,107720
train,1112,177,181248,2243,2243,183491
train,1113,125,128000,1693,1693,129693
train,1114,149,152576,1895,1895,154471
train,1115,149,152576,2063,2063,154639
train,1116,78,79872,846,846,80718
train,1117,211,216064,2941,2941,219005
train,1118,130,133120,1492,1492,134612
train,1119,128,131072,1584,1584,132656
train,1120,129,132096,1873,1873,133969
train,1121,89,91136,983,983,92119
train,1122,144,147456,1860,1860,149316
train,1123,88,90112,972,972,91084
train,1124,55,56320,587,587,56907
train,1125,135,138240,1819,1819,140059
train,1126,211,216064,2951,2951,219015
train,1127,240,245760,3472,3472,249232
train,1128,61,62464,655,655,63119
train,1129,81,82944,893,893,83837
train,1130,147,150528,2013,2013,152541
train,1131,139,142336,1943,1943,144279
train,1132,121,123904,1665,1665,125569
train,1133,211,216064,3227,3227,219291
train,1134,72,73728,870,870,74598
train,1135,63,64512,747,747,65259
train,1136,137,140288,2003,2003,142291
train,1137,145,148480,2063,2063,150543
train,1138,173,177152,2533,2533,179685
train,1139,75,76800,835,835,77635
train,1140,200,204800,2754,2754,207554
train,1141,88,90112,1040,1040,91152
train,1142,84,86016,1028,1028,87044
train,1143,191,195584,2431,2431,198015
train,1144,154,157696,1996,1996,159692
train,1145,149,152576,2271,2271,154847
train,1146,102,104448,1352,1352,105800
train,1147,137,140288,1759,1759,142047
train,1148,126,129024,1468,1468,130492
train,1149,164,167936,2326,2326,170262
train,1150,170,174080,2614,2614,176694
train,1151,145,148480,2095,2095,150575
train,1152,147,150528,1897,1897,152425
train,1153,124,126976,1722,1722,128698
train,1154,110,112640,1470,1470,114110
train,1155,205,209920,3033,3033,212953
train,1156,138,141312,1782,1782,143094
train,1157,161,164864,2247,2247,167111
train,1158,157,160768,2143,2143,162911
train,1159,106,108544,1268,1268,109812
train,1160,73,74752,793,793,75545
train,1161,181,185344,2497,2497,187841
train,1162,174,178176,2390,2390,180566
train,1163,142,145408,2218,2218,147626
train,1164,224,229376,3546,3546,232922
train,1165,101,103424,1331,1331,104755
train,1166,131,134144,1753,1753,135897
train,1167,95,97280,1231,1231,98511
train,1168,66,67584,674,674,68258
train,1169,109,111616,1273,1273,112889
train,1170,143,146432,1929,1929,148361
train,1171,123,125952,1531,1531,127483
train,1172,99,101376,1183,1183,102559
train,1173,231,236544,3465,3465,240009
train,1174,82,83968,1076,1076,85044
train,1175,181,185344,2557,2557,187901
train,1176,140,143360,1896,1896,145256
train,1177,161,164864,2165,2165,167029
train,1178,89,91136,1199,1199,92335
train,1179,175,179200,2573,2573,181773
train,1180,64,65536,714,714,66250
train,1181,37,37888,367,367,38255
train,1182,101,103424,1107,1107,104531
train,1183,262,268288,3836,3836,272124
train,1184,113,115712,1441,1441,117153
train,1185,147,150528,1941,1941,152469
train,1186,153,156672,2491,2491,159163
train,1187,178,182272,2712,2712,184984
train,1188,222,227328,3314,3314,230642
train,1189,119,121856,1437,1437,123293
train,1190,185,189440,2787,2787,192227
train,1191,159,162816,2109,2109,164925
train,1192,91,93184,1149,1149,94333
train,1193,170,174080,2332,2332,176412
train,1194,153,156672,1961,1961,158633
train,1195,112,114688,1534,1534,116222
train,1196,104,106496,1358,1358,107854
train,1197,139,142336,1803,1803,144139
train,1198,118,120832,1460,1460,122292
train,1199,162,165888,2398,2398,168286
train,1200,99,101376,1239,1239,102615
train,1201,161,164864,2281,2281,167145
train,1202,122,124928,1590,1590,126518
train,1203,183,187392,2571,2571,189963
