from_ids,from,to_id,to,weight
9,Ġof,39765,Ġflashback,0.13442613
9,Ġof,41351,1989,0.19801265
9,Ġof,43289,Ġ1902,0.2664366
9,Ġof,43459,ĠCurse,0.999928
9,Ġof,45136,ĠPuppet,0.33182815
9,Ġof,48158,Ġsorcerer,0.23420577
9,Ġof,49007,><,0.14301299
10,Ġa,4,.,0.5767222
10,Ġa,5,Ġthe,0.36619076
10,Ġa,6,",",0.14793849
10,Ġa,7,Ġto,0.14075617
10,Ġa,9,Ġof,0.9996855
10,Ġa,10,Ġa,0.58579075
10,Ġa,11,Ġin,0.13870683
10,Ġa,12,-,0.20301212
10,Ġa,13,Ġfor,0.19899434
10,Ġa,15,Ġon,0.9995485
10,Ġa,16,Ġis,0.23946942
10,Ġa,18,'s,0.16276464
10,Ġa,19,Ġwith,0.99985063
10,Ġa,20,ĠThe,0.21481262
10,Ġa,21,Ġwas,0.5860257
10,Ġa,24,Ġit,0.36068043
10,Ġa,25,Ġas,0.999881
10,Ġa,30,Ġby,0.18511887
10,Ġa,33,Ġhave,0.25619757
10,Ġa,36,Ġ(,0.21744367
10,Ġa,37,Ġhe,0.3694698
10,Ġa,38,ĠI,0.39378795
10,Ġa,42,Ġthis,0.24401245
10,Ġa,45,Ġnot,0.9998765
10,Ġa,47,Ġyou,0.1794829
10,Ġa,57,Ġbeen,0.21622679
10,Ġa,59,Ġabout,0.1250895
10,Ġa,65,Ġone,0.14000474
10,Ġa,67,Ġalso,0.9999428
10,Ġa,76,Ġyear,0.14939174
10,Ġa,77,Ġwhen,0.26450703
10,Ġa,89,Ġthere,0.5279578
10,Ġa,91,ĠHe,0.19018471
10,Ġa,101,Ġlike,0.99992526
10,Ġa,106,Ġthem,0.1294465
10,Ġa,128,Ġ',0.21229622
10,Ġa,145,Ġbeing,0.9991321
10,Ġa,169,Ġway,0.17834494
10,Ġa,174,Ġtold,0.24790569
10,Ġa,192,Ġsee,0.99993455
10,Ġa,198,Ġaround,0.9999776
10,Ġa,213,Ġgo,0.2178235
10,Ġa,227,Ġbetween,0.49484023
10,Ġa,319,Ġlot,0.9755499
10,Ġa,359,Ġ&,0.999701
10,Ġa,380,Ġbig,0.9012953
10,Ġa,450,Ġseen,0.19249022
10,Ġa,460,Ġalways,0.15640497
10,Ġa,500,R,0.17551915
10,Ġa,527,Ġstory,0.48847288
10,Ġa,615,Ġenough,0.27863503
10,Ġa,628,Ġlate,0.15223783
10,Ġa,635,ĠHowever,0.513488
10,Ġa,651,Ġseries,0.14485306
10,Ġa,667,Ġtrying,0.18369374
10,Ġa,688,Ġweeks,0.19264008
10,Ġa,691,Ġrating,0.3652245
10,Ġa,734,...,0.57397914
10,Ġa,741,Ġb,0.37394685
10,Ġa,793,Ġold,0.40519306
10,Ġa,822,Ġfilm,0.48441753
10,Ġa,828,Ġbit,0.9763472
10,Ġa,881,Ġsingle,0.8703232
10,Ġa,888,Ġactually,0.23812114
10,Ġa,891,Ġcouple,0.96733165
10,Ġa,938,Ġwasn,0.37988478
10,Ġa,980,Ġspace,0.34635732
10,Ġa,1001,ro,0.13031702
10,Ġa,1004,Ġturn,0.43052182
10,Ġa,1072,Ġwants,0.2452601
10,Ġa,1106,If,0.9999858
10,Ġa,1145,Ġmet,0.9999361
10,Ġa,1183,Ġwatch,0.20606115
10,Ġa,1266,Ġmean,0.27849045
10,Ġa,1276,Ġdecided,0.51479626
10,Ġa,1311,Ġgiving,0.12404463
10,Ġa,1313,Ġpositive,0.18149602
10,Ġa,1341,Ġquite,0.2387372
10,Ġa,1440,Ġnamed,0.13100728
10,Ġa,1498,Ġcomplete,0.69133955
10,Ġa,1558,13,0.30883053
10,Ġa,1620,As,0.31060866
10,Ġa,1647,Ġmajority,0.23670007
10,Ġa,1762,Ġlack,0.54978204
10,Ġa,1874,Ġdrop,0.15724592
10,Ġa,1925,Ġblood,0.12873109
10,Ġa,1951,ek,0.12589665
10,Ġa,2116,Ġcross,0.94816935
10,Ġa,2129,Ġpoor,0.7955453
10,Ġa,2280,Ġcamera,0.31216574
10,Ġa,2378,Ġfan,0.5527372
10,Ġa,2653,Ġfeels,0.5684023
10,Ġa,2945,Ġratings,0.15346469
10,Ġa,3007,Ġworse,0.13106886
10,Ġa,3489,Ġgenerally,0.19969666
10,Ġa,3549,Ġkill,0.1281811
10,Ġa,3579,Ġstolen,0.1675481
10,Ġa,3891,Ġtherefore,0.1492176
10,Ġa,4085,Ġgift,0.45379144
10,Ġa,5211,Ġrated,0.2054463
10,Ġa,6395,ĠIII,0.40367466
10,Ġa,6583,ĠFull,0.33380383
10,Ġa,6710,ĠAf,0.2770701
10,Ġa,6935,ĠMaster,0.33041024
10,Ġa,7232,ender,0.5898858
10,Ġa,7448,Ġdescribes,0.39300063
10,Ġa,8378,Ġwhenever,0.51529723
10,Ġa,8720,Ġobjects,0.6401052
10,Ġa,8862,Ġdoubles,0.16368861
10,Ġa,10097,walk,0.47832602
10,Ġa,10101,zel,0.31453156
10,Ġa,10377,ĠEgyptian,0.27753156
10,Ġa,14499,ĠPG,0.73475623
10,Ġa,18089,ĠLegacy,0.40132877
10,Ġa,23513,Ġ3000,0.798464
10,Ġa,26020,Ġcurse,0.96490985
10,Ġa,29771,Ġpuppet,0.7892445
10,Ġa,29790,ĠSut,0.1586278
10,Ġa,36269,Ġhops,0.29860735
10,Ġa,38684,ĠRetro,0.5164929
10,Ġa,39708,Ġedits,0.46124005
10,Ġa,39765,Ġflashback,0.9540801
10,Ġa,45136,ĠPuppet,0.7072813
10,Ġa,48158,Ġsorcerer,0.3669652
10,Ġa,48709,Ġ/>,0.202978
10,Ġa,49069,.<,0.35411143
11,Ġin,4,.,0.5149304
11,Ġin,5,Ġthe,0.97200274
11,Ġin,6,",",0.3674796
11,Ġin,7,Ġto,0.17906843
11,Ġin,9,Ġof,0.6749888
11,Ġin,11,Ġin,0.42824098
11,Ġin,12,-,0.16288847
11,Ġin,16,Ġis,0.3378395
11,Ġin,18,'s,0.32769594
11,Ġin,20,ĠThe,0.3342323
11,Ġin,21,Ġwas,0.23108613
11,Ġin,23,Ġat,0.45808467
11,Ġin,25,Ġas,0.12848441
11,Ġin,30,Ġby,0.21012227
11,Ġin,31,Ġfrom,0.9999945
11,Ġin,33,Ġhave,0.7381596
11,Ġin,36,Ġ(,0.62812316
11,Ġin,37,Ġhe,0.1923636
11,Ġin,38,ĠI,0.1686392
11,Ġin,39,Ġhis,0.21942952
11,Ġin,41,Ġan,0.96394736
11,Ġin,42,Ġthis,0.9360165
11,Ġin,45,Ġnot,0.30002108
11,Ġin,59,Ġabout,0.13552852
11,Ġin,62,Ġup,0.9999987
11,Ġin,65,Ġone,0.71906495
11,Ġin,70,Ġall,0.99999976
11,Ġin,74,Ġwould,0.43990502
11,Ġin,77,Ġwhen,0.33510104
11,Ġin,78,Ġfirst,0.5402358
11,Ġin,89,Ġthere,0.20382431
11,Ġin,97,Ġother,0.2841041
11,Ġin,108,',0.9999987
11,Ġin,117,Ġno,0.14044003
11,Ġin,122,Ġnow,0.40899146
11,Ġin,124,Ġback,0.9999925
11,Ġin,128,Ġ',0.31065506
11,Ġin,129,Ġonly,0.25000748
11,Ġin,133,The,0.19396612
11,Ġin,147,Ġwhere,0.21867944
11,Ġin,148,Ġduring,0.43821454
11,Ġin,157,Ġwell,0.18682235
11,Ġin,164,Ġgoing,0.14244506
11,Ġin,169,Ġway,0.41655442
11,Ġin,194,Ġstate,0.15713394
11,Ġin,229,ĠK,0.9303291
11,Ġin,311,Ġshow,0.15684296
11,Ġin,317,Ġplace,0.6167058
11,Ġin,322,).,0.30543244
11,Ġin,352,ly,0.99999166
11,Ġin,359,Ġ&,0.2945927
11,Ġin,363,Ġnight,0.14726144
11,Ġin,382,ĠUS,0.75981003
11,Ġin,419,Ġearly,0.18756741
11,Ġin,450,Ġseen,0.6204318
11,Ġin,500,R,0.5375097
11,Ġin,563,Ġplan,0.13457426
11,Ġin,615,Ġenough,0.21118724
11,Ġin,651,Ġseries,0.14895359
11,Ġin,656,Ġearlier,0.48639175
11,Ġin,671,Ġreturn,0.99997413
11,Ġin,675,Ġperiod,0.13112532
11,Ġin,688,Ġweeks,0.26947784
11,Ġin,691,Ġrating,0.14508988
11,Ġin,749,Ġcountries,0.28791347
11,Ġin,780,Ġspecial,0.14601526
11,Ġin,822,Ġfilm,0.33283
11,Ġin,891,Ġcouple,0.27864477
11,Ġin,946,Ġhold,0.43481457
11,Ġin,980,Ġspace,0.6531079
11,Ġin,1003,Ġhimself,0.8072764
11,Ġin,1072,Ġwants,0.16480725
11,Ġin,1135,Ġdespite,0.74998784
11,Ġin,1145,Ġmet,0.12822025
11,Ġin,1183,Ġwatch,0.1835847
11,Ġin,1445,Ġentire,0.66359186
11,Ġin,1529,off,0.12378874
11,Ġin,1558,13,0.13280678
11,Ġin,1595,Ġpassed,0.16427568
11,Ġin,1874,Ġdrop,0.27753603
11,Ġin,1925,Ġblood,0.9999862
11,Ġin,1954,Ġvs,0.1258977
11,Ġin,2012,Ġstarts,0.9999906
11,Ġin,2145,Ġremember,0.19678977
11,Ġin,2201,ĠParis,0.95703274
11,Ġin,2297,Ġmodern,0.14964451
11,Ġin,2373,Ġworst,0.16657327
11,Ġin,2413,ob,0.13797091
11,Ġin,2661,Ġwhom,0.48379317
11,Ġin,3038,Ġeffects,0.123435244
11,Ġin,3520,Ġfeatured,0.9999813
11,Ġin,3541,Ġfilms,0.48466182
11,Ġin,3579,Ġstolen,0.4528026
11,Ġin,3809,br,0.16072749
11,Ġin,3891,Ġtherefore,0.24052559
11,Ġin,4104,ole,0.1690682
11,Ġin,4260,Ġsuicide,0.9999504
11,Ġin,5150,ique,0.12293042
11,Ġin,5211,Ġrated,0.20814313
11,Ġin,6162,Ġcheap,0.124997884
11,Ġin,6193,Ġ1999,0.959457
11,Ġin,6287,Ġspin,0.23015958
11,Ġin,6587,Ġterrible,0.39093098
11,Ġin,6710,ĠAf,0.18645515
11,Ġin,6935,ĠMaster,0.9999895
11,Ġin,7232,ender,0.1445172
11,Ġin,7844,Ġkiller,0.13231897
11,Ġin,7876,ige,0.14539947
11,Ġin,8705,ĠBesides,0.1372018
11,Ġin,8720,Ġobjects,0.24800971
11,Ġin,9548,ĠInn,0.7564757
11,Ġin,10571,Ġfilmed,0.17317827
11,Ġin,11389,Ġcommitting,0.42649418
11,Ġin,12940,ĠRomania,0.13723361
11,Ġin,14690,Ġcostumes,0.125614
11,Ġin,18759,arest,0.30178294
11,Ġin,19222,Ġhandsome,0.34371576
11,Ġin,19269,Ġanimation,0.20348826
11,Ġin,19443,ĠBuch,0.3509341
11,Ġin,20907,Jack,0.16507648
11,Ġin,21420,Ġcontinuity,0.31430978
11,Ġin,22154,Ġflick,0.4892257
11,Ġin,26447,Ġ1944,0.9999949
11,Ġin,27814,Ret,0.9774524
11,Ġin,28234,Ġ1939,0.9293041
11,Ġin,29771,Ġpuppet,0.24717411
11,Ġin,32256,Ġreminis,0.21782546
11,Ġin,34889,ĠCGI,0.28444934
11,Ġin,34972,2004,0.19398625
11,Ġin,38684,ĠRetro,0.271483
11,Ġin,38994,Ġserum,0.27319756
11,Ġin,41404,sure,0.45721656
11,Ġin,43289,Ġ1902,0.99986637
11,Ġin,45136,ĠPuppet,0.15074788
12,-,4,.,0.5194496
12,-,5,Ġthe,0.24914762
12,-,10,Ġa,0.26196632
12,-,12,-,0.50507903
12,-,13,Ġfor,0.16151357
12,-,19,Ġwith,0.12770368
12,-,20,ĠThe,0.25571123
12,-,36,Ġ(,0.14941029
12,-,49,Ġtheir,0.14058134
12,-,74,Ġwould,0.16083722
12,-,691,Ġrating,0.27119723
12,-,769,Ġre,0.9952867
12,-,822,Ġfilm,0.21410617
12,-,1033,ings,0.19916746
12,-,1529,off,0.95075655
12,-,1558,13,0.901116
12,-,1954,Ġvs,0.28482172
12,-,2145,Ġremember,0.16684876
12,-,2297,Ġmodern,0.14468025
12,-,6014,work,0.8513355
12,-,6287,Ġspin,0.9998976
12,-,6587,Ġterrible,0.22415198
12,-,14499,ĠPG,0.99987066
12,-,22154,Ġflick,0.38173506
13,Ġfor,4,.,0.20312415
13,Ġfor,6,",",0.12440044
13,Ġfor,10,Ġa,0.21395881
13,Ġfor,12,-,0.23221062
13,Ġfor,13,Ġfor,0.8108601
13,Ġfor,14,Ġthat,0.19779573
13,Ġfor,16,Ġis,0.31487864
13,Ġfor,19,Ġwith,0.32114846
13,Ġfor,24,Ġit,0.33788556
13,Ġfor,42,Ġthis,0.9052385
13,Ġfor,61,Ġwhich,0.14752497
13,Ġfor,98,Ġso,0.19775468
13,Ġfor,108,',0.29696923
13,Ġfor,129,Ġonly,0.17315975
13,Ġfor,213,Ġgo,0.22634792
13,Ġfor,382,ĠUS,0.15434776
13,Ġfor,442,Ġmaking,0.4121245
13,Ġfor,651,Ġseries,0.6988266
13,Ġfor,675,Ġperiod,0.44355378
13,Ġfor,691,Ġrating,0.9999945
13,Ġfor,1004,Ġturn,0.14687677
13,Ġfor,1106,If,0.21296258
13,Ġfor,1276,Ġdecided,0.42705125
13,Ġfor,1313,Ġpositive,0.37476924
13,Ġfor,1558,13,0.19280021
13,Ġfor,4338,Ġfootage,0.16583656
13,Ġfor,6583,ĠFull,0.19712494
13,Ġfor,6935,ĠMaster,0.17539744
13,Ġfor,10571,Ġfilmed,0.37479758
13,Ġfor,14499,ĠPG,0.30694708
13,Ġfor,38684,ĠRetro,0.1709169
14,Ġthat,4,.,0.14846481
14,Ġthat,5,Ġthe,0.47035435
14,Ġthat,6,",",0.99999917
14,Ġthat,7,Ġto,0.44048432
14,Ġthat,9,Ġof,0.18733402
14,Ġthat,13,Ġfor,0.3664976
14,Ġthat,14,Ġthat,0.9403433
14,Ġthat,16,Ġis,0.999091
14,Ġthat,18,'s,0.7259141
14,Ġthat,19,Ġwith,0.9999747
14,Ġthat,21,Ġwas,0.41195992
14,Ġthat,24,Ġit,0.14680386
14,Ġthat,25,Ġas,0.42192763
14,Ġthat,32,Ġare,0.9251045
14,Ġthat,39,Ġhis,0.14162774
14,Ġthat,45,Ġnot,0.13700923
14,Ġthat,53,Ġbut,0.12609029
14,Ġthat,55,Ġmore,0.18957344
14,Ġthat,58,Ġwere,0.91788644
14,Ġthat,61,Ġwhich,0.41577557
14,Ġthat,65,Ġone,0.4957941
14,Ġthat,85,ĠIt,0.46351627
14,Ġthat,95,Ġjust,0.24748993
14,Ġthat,98,Ġso,0.4295544
14,Ġthat,109,Ġdo,0.1821994
14,Ġthat,120,Ġget,0.27827144
14,Ġthat,146,Ġmake,0.27675793
14,Ġthat,156,Ġmade,0.890184
14,Ġthat,182,Ġvery,0.8753551
14,Ġthat,185,Ġtake,0.22980267
14,Ġthat,209,Ġthese,0.4328052
14,Ġthat,233,Ġpart,0.3220145
14,Ġthat,277,Ġanother,0.131657
14,Ġthat,301,Ġlife,0.16388017
14,Ġthat,308,Ġown,0.39489096
14,Ġthat,311,Ġshow,0.15785511
14,Ġthat,341,Ġused,0.17703247
14,Ġthat,359,Ġ&,0.14471553
14,Ġthat,442,Ġmaking,0.34466404
14,Ġthat,450,Ġseen,0.27795795
14,Ġthat,473,Ġdoes,0.1348809
14,Ġthat,540,Ġless,0.13511649
14,Ġthat,546,Ġlooking,0.15870638
14,Ġthat,552,Ġalong,0.14057356
14,Ġthat,583,Ġnear,0.2616077
14,Ġthat,596,Ġwhy,0.8858356
14,Ġthat,631,Ġthing,0.9999765
14,Ġthat,651,Ġseries,0.30013803
14,Ġthat,864,Ġquestion,0.74575347
14,Ġthat,1004,Ġturn,0.8736171
14,Ġthat,1106,If,0.19094878
14,Ġthat,1313,Ġpositive,0.42945117
14,Ġthat,1712,Ġalthough,0.73474365
14,Ġthat,2002,Ġexplained,0.1618933
14,Ġthat,2198,Ġcompletely,0.12566027
14,Ġthat,2297,Ġmodern,0.13754939
14,Ġthat,2580,ets,0.9999598
14,Ġthat,2632,Ġcomplex,0.22824107
14,Ġthat,2818,Ġhoping,0.424598
14,Ġthat,3035,Ġcool,0.2858366
14,Ġthat,3038,Ġeffects,0.1623639
14,Ġthat,3167,Ġassistant,0.19142579
14,Ġthat,3280,Ġbasic,0.2862604
14,Ġthat,3541,Ġfilms,0.15580441
14,Ġthat,3680,Ġotherwise,0.2532921
14,Ġthat,3784,Ġpushing,0.14830856
14,Ġthat,4089,Ġsuspects,0.99993813
14,Ġthat,5648,ĠMoon,0.3193136
14,Ġthat,6583,ĠFull,0.8025335
14,Ġthat,7911,Ġdealt,0.36401474
14,Ġthat,9261,Ġnowhere,0.21569476
14,Ġthat,10132,Ġmemorable,0.1814753
14,Ġthat,10571,Ġfilmed,0.13862723
14,Ġthat,11678,Ġwooden,0.21646015
14,Ġthat,12123,Ġsequel,0.18531093
14,Ġthat,15488,atures,0.999915
14,Ġthat,22051,Ġrubbish,0.1436371
14,Ġthat,32986,Ġpupp,0.34146732
14,Ġthat,42986,Ġcaric,0.47682235
14,Ġthat,49069,.<,0.39675543
15,Ġon,5,Ġthe,0.33468902
15,Ġon,6,",",0.26158473
15,Ġon,9,Ġof,0.28892234
15,Ġon,10,Ġa,0.9279558
15,Ġon,15,Ġon,0.26946804
15,Ġon,19,Ġwith,0.13667001
15,Ġon,20,ĠThe,0.27264792
15,Ġon,24,Ġit,0.19194178
15,Ġon,25,Ġas,0.27040052
15,Ġon,33,Ġhave,0.26583996
15,Ġon,38,ĠI,0.32382494
15,Ġon,39,Ġhis,0.9344506
15,Ġon,57,Ġbeen,0.9998797
15,Ġon,70,Ġall,0.12557943
15,Ġon,87,Ġthan,0.2634841
15,Ġon,359,Ġ&,0.25160155
15,Ġon,450,Ġseen,0.23621067
15,Ġon,527,Ġstory,0.5493297
15,Ġon,628,Ġlate,0.31135276
15,Ġon,688,Ġweeks,0.14981765
15,Ġon,741,Ġb,0.18922037
15,Ġon,822,Ġfilm,0.32952026
15,Ġon,828,Ġbit,0.30408582
15,Ġon,1003,Ġhimself,0.50487626
15,Ġon,1183,Ġwatch,0.12497202
15,Ġon,1195,Ġrather,0.2911034
15,Ġon,1291,Ġrelationship,0.6434906
15,Ġon,1620,As,0.23783912
15,Ġon,1647,Ġmajority,0.22567801
15,Ġon,2239,Ġlearning,0.23236589
15,Ġon,7232,ender,0.98065454
15,Ġon,7235,Ġfocuses,0.99983203
15,Ġon,7553,ĠAndre,0.7917828
15,Ġon,18711,rates,0.9999956
15,Ġon,28289,Ġconcent,0.91426677
15,Ġon,39765,Ġflashback,0.2253216
16,Ġis,4,.,0.73411244
16,Ġis,5,Ġthe,0.39079967
16,Ġis,6,",",0.2413319
16,Ġis,9,Ġof,0.26513383
16,Ġis,10,Ġa,0.14623164
16,Ġis,11,Ġin,0.33183956
16,Ġis,13,Ġfor,0.22694115
16,Ġis,14,Ġthat,0.5600171
16,Ġis,16,Ġis,0.41876754
16,Ġis,20,ĠThe,0.5134744
16,Ġis,24,Ġit,0.1988844
16,Ġis,25,Ġas,0.31011656
16,Ġis,36,Ġ(,0.24629503
16,Ġis,37,Ġhe,0.99927586
16,Ġis,42,Ġthis,0.2709182
16,Ġis,43,),0.3524637
16,Ġis,45,Ġnot,0.2136545
16,Ġis,70,Ġall,0.22744818
16,Ġis,87,Ġthan,0.28203684
16,Ġis,98,Ġso,0.35404855
16,Ġis,108,',0.16828465
16,Ġis,117,Ġno,0.1249153
16,Ġis,128,Ġ',0.12431674
16,Ġis,148,Ġduring,0.24030232
16,Ġis,152,ĠThis,0.99999917
16,Ġis,157,Ġwell,0.1933783
16,Ġis,164,Ġgoing,0.19535097
16,Ġis,169,Ġway,0.32515296
16,Ġis,174,Ġtold,0.95223546
16,Ġis,192,Ġsee,0.16542506
16,Ġis,194,Ġstate,0.30347565
16,Ġis,220,Ġnext,0.15984446
16,Ġis,326,Ġt,0.89248
16,Ġis,359,Ġ&,0.29103473
16,Ġis,450,Ġseen,0.9637885
16,Ġis,460,Ġalways,0.7711721
16,Ġis,527,Ġstory,0.999944
16,Ġis,631,Ġthing,0.16576664
16,Ġis,656,Ġearlier,0.14402504
16,Ġis,675,Ġperiod,0.32655284
16,Ġis,691,Ġrating,0.7544216
16,Ġis,734,...,0.15932663
16,Ġis,822,Ġfilm,0.36562094
16,Ġis,938,Ġwasn,0.1444681
16,Ġis,1065,Ġabove,0.35607883
16,Ġis,1106,If,0.1362368
16,Ġis,1135,Ġdespite,0.9233237
16,Ġis,1159,Ġkids,0.21679889
16,Ġis,1183,Ġwatch,0.19771038
16,Ġis,1195,Ġrather,0.15701772
16,Ġis,1266,Ġmean,0.31155324
16,Ġis,1620,As,0.28168005
16,Ġis,1647,Ġmajority,0.38007855
16,Ġis,2145,Ġremember,0.15746894
16,Ġis,2280,Ġcamera,0.99999285
16,Ġis,2373,Ġworst,0.3418787
16,Ġis,2682,Ġstuff,0.17226224
16,Ġis,3541,Ġfilms,0.21574181
16,Ġis,4299,Ġalive,0.38576233
16,Ġis,5648,ĠMoon,0.14760955
16,Ġis,6583,ĠFull,0.33497128
16,Ġis,6935,ĠMaster,0.17849559
16,Ġis,7844,Ġkiller,0.284674
16,Ġis,8015,amer,0.435864
16,Ġis,8378,Ġwhenever,0.2517114
16,Ġis,10097,walk,0.2372743
16,Ġis,11375,Ġpositioned,0.40084085
16,Ġis,11389,Ġcommitting,0.39286676
16,Ġis,18759,arest,0.15048283
16,Ġis,26447,Ġ1944,0.12869184
16,Ġis,26504,Ġprops,0.22245403
16,Ġis,29222,Ġtame,0.18488242
16,Ġis,38684,ĠRetro,0.9929132
16,Ġis,39765,Ġflashback,0.24729441
16,Ġis,48709,Ġ/>,0.17000178
18,'s,4,.,0.54653513
18,'s,5,Ġthe,0.83022785
18,'s,6,",",0.5624854
18,'s,7,Ġto,0.12980919
18,'s,9,Ġof,0.38222513
18,'s,10,Ġa,0.32776898
18,'s,11,Ġin,0.23939362
18,'s,14,Ġthat,0.99999964
18,'s,18,'s,0.8388651
18,'s,19,Ġwith,0.8476892
18,'s,20,ĠThe,0.51504207
18,'s,24,Ġit,1.0
18,'s,25,Ġas,0.91102976
18,'s,33,Ġhave,0.16512534
18,'s,35,:,0.4036222
18,'s,36,Ġ(,0.34329742
18,'s,42,Ġthis,0.38829198
18,'s,43,),0.14160855
18,'s,45,Ġnot,0.85154146
18,'s,65,Ġone,0.14128096
18,'s,70,Ġall,0.8460243
18,'s,85,ĠIt,0.99999845
18,'s,89,Ġthere,0.99999917
18,'s,95,Ġjust,0.25691834
18,'s,98,Ġso,0.80720466
18,'s,103,Ġsome,0.3308469
18,'s,117,Ġno,0.7914408
18,'s,190,Ġeven,0.23375326
18,'s,192,Ġsee,0.13697077
18,'s,203,Ġmuch,0.30187437
18,'s,209,Ġthese,0.21016748
18,'s,218,Ġdon,0.38612753
18,'s,227,Ġbetween,0.3600781
18,'s,255,ĠT,0.53184795
18,'s,259,Ġhere,0.3480761
18,'s,261,on,0.99999
18,'s,301,Ġlife,0.16991149
18,'s,345,ĠThere,0.9998834
18,'s,350,Ġtoo,0.14174004
18,'s,359,Ġ&,0.5657536
18,'s,393,Ġnever,0.8970044
18,'s,444,Ġfar,0.1440635
18,'s,456,Ġagain,0.5060592
18,'s,460,Ġalways,0.19774236
18,'s,500,R,0.18602961
18,'s,507,Ġfinal,0.16677207
18,'s,568,Ġdecision,0.4719312
18,'s,596,Ġwhy,0.18087544
18,'s,631,Ġthing,0.19283146
18,'s,651,Ġseries,0.15045372
18,'s,675,Ġperiod,0.6955349
18,'s,734,...,0.14968139
18,'s,768,Ġcourse,0.24613346
18,'s,822,Ġfilm,0.14993198
18,'s,881,Ġsingle,0.1668267
18,'s,912,Ġstop,0.23535311
18,'s,941,Ġespecially,0.1838485
18,'s,1001,ro,0.8237283
18,'s,1065,Ġabove,0.5473973
18,'s,1072,Ġwants,0.18797924
18,'s,1106,If,0.20465825
18,'s,1169,Ġeither,0.33404577
18,'s,1195,Ġrather,0.21462855
18,'s,1712,Ġalthough,0.16773258
18,'s,1840,ĠGod,0.38302636
18,'s,1874,Ġdrop,0.17242087
18,'s,1892,ĠThen,0.54325014
18,'s,1925,Ġblood,0.25745964
18,'s,2002,Ġexplained,0.7031303
18,'s,2067,Ġwait,0.7450102
18,'s,2116,Ġcross,0.14005
18,'s,2129,Ġpoor,0.13719721
18,'s,2143,Ġboy,0.1330517
18,'s,2239,Ġlearning,0.14449738
18,'s,2272,Ġgreen,0.22551875
18,'s,2280,Ġcamera,0.13684045
18,'s,2343,Ġshown,0.15994525
18,'s,2373,Ġworst,0.37610063
18,'s,2580,ets,0.13183895
18,'s,2632,Ġcomplex,0.26053566
18,'s,2653,Ġfeels,0.14946306
18,'s,2682,Ġstuff,0.30338
18,'s,2749,Ġsetting,0.4932043
18,'s,3007,Ġworse,0.7024111
18,'s,3167,Ġassistant,0.15110138
18,'s,3334,Ġobviously,0.7115724
18,'s,3784,Ġpushing,0.20510192
18,'s,3809,br,0.15190768
18,'s,3891,Ġtherefore,0.5601639
18,'s,4146,Ġnone,0.86339474
18,'s,4338,Ġfootage,0.21552679
18,'s,5156,oul,0.35312226
18,'s,5322,Ġhonest,0.51460147
18,'s,5856,Ġlegs,0.90935284
18,'s,6395,ĠIII,0.41551244
18,'s,6935,ĠMaster,0.9571841
18,'s,8705,ĠBesides,0.44244152
18,'s,18759,arest,0.27806142
18,'s,19269,Ġanimation,0.48567164
18,'s,21420,Ġcontinuity,0.71134496
18,'s,21854,Ġswearing,0.4114211
18,'s,22018,Ġdull,0.25364012
18,'s,29790,ĠSut,0.14144656
18,'s,33139,Ġbaff,0.32140917
18,'s,35138,Ġtedious,0.2734169
18,'s,36067,Ġnudity,0.37818298
18,'s,40738,ĠRevenge,0.82953984
18,'s,42478,1991,0.14752541
18,'s,45136,ĠPuppet,0.14134115
18,'s,49069,.<,0.14754584
19,Ġwith,4,.,0.21261835
19,Ġwith,5,Ġthe,0.35906723
19,Ġwith,7,Ġto,0.21205077
19,Ġwith,10,Ġa,0.9376519
19,Ġwith,13,Ġfor,0.20050886
19,Ġwith,14,Ġthat,0.83894295
19,Ġwith,15,Ġon,0.19151513
19,Ġwith,18,'s,0.51295847
19,Ġwith,19,Ġwith,0.62143594
19,Ġwith,20,ĠThe,0.22151317
19,Ġwith,24,Ġit,0.93771386
19,Ġwith,25,Ġas,0.1285633
19,Ġwith,32,Ġare,0.20889507
19,Ġwith,35,:,0.20202826
19,Ġwith,36,Ġ(,0.17272158
19,Ġwith,38,ĠI,0.8535207
19,Ġwith,39,Ġhis,0.7588295
19,Ġwith,43,),0.9999995
19,Ġwith,61,Ġwhich,0.45490438
19,Ġwith,101,Ġlike,0.1671585
19,Ġwith,102,a,0.44838926
19,Ġwith,109,Ġdo,0.46528876
19,Ġwith,116,?,0.2757427
19,Ġwith,117,Ġno,0.9164371
19,Ġwith,123,Ġhim,0.18913805
19,Ġwith,133,The,0.124943696
19,Ġwith,147,Ġwhere,0.14181843
19,Ġwith,182,Ġvery,0.33365473
19,Ġwith,185,Ġtake,0.2377352
19,Ġwith,209,Ġthese,0.19968314
19,Ġwith,213,Ġgo,0.9999753
19,Ġwith,227,Ġbetween,0.3649406
19,Ġwith,251,Ġlong,0.37266478
19,Ġwith,255,ĠT,0.18946806
19,Ġwith,277,Ġanother,0.14690933
19,Ġwith,359,Ġ&,0.38804093
19,Ġwith,409,Ġaway,0.99989605
19,Ġwith,442,Ġmaking,0.13283285
19,Ġwith,456,Ġagain,0.8192972
19,Ġwith,500,R,0.13333884
19,Ġwith,588,Ġreal,0.2519136
19,Ġwith,596,Ġwhy,0.35320592
19,Ġwith,631,Ġthing,0.13842538
19,Ġwith,657,Ġlove,0.2066696
19,Ġwith,667,Ġtrying,0.6302078
