index,length,unique_words,type_token_ratio,Flesch_Reading_ease_score,average_syllables_per_word,average_sentence_length,percentage_monosyllabic_words,percentage_polysyllabic_words
292,21,20,0.9523809523809523,84.0,1.2380952380952381,21.0,0.8095238095238095,0.047619047619047616
293,85,49,0.5764705882352941,-6.35,1.4705882352941178,85.0,0.7176470588235294,0.10588235294117647
294,260,141,0.5423076923076923,-184.65,1.4961538461538462,260.0,0.6923076923076923,0.09230769230769231
295,17,16,0.9411764705882353,79.6,1.2941176470588236,17.0,0.7647058823529411,0.058823529411764705
296,74,50,0.6756756756756757,2.8,1.5675675675675675,74.0,0.6351351351351351,0.12162162162162163
297,127,68,0.5354330708661418,-41.19,1.3937007874015748,127.0,0.8582677165354331,0.09448818897637795
298,57,43,0.7543859649122807,12.61,1.5789473684210527,57.0,0.7192982456140351,0.19298245614035087
299,10,9,0.9,86.71,1.3,10.0,0.7,0.0
300,58,23,0.39655172413793105,11.59,1.6206896551724137,58.0,0.5344827586206896,0.08620689655172414
301,35,22,0.6285714285714286,86.71,1.0285714285714285,35.0,0.9714285714285714,0.0
302,249,129,0.5180722891566265,-173.48,1.4377510040160641,249.0,0.7670682730923695,0.10040160642570281
303,11,11,1.0,85.69,1.2727272727272727,11.0,0.7272727272727273,0.0
304,9,9,1.0,76.22,1.8888888888888888,9.0,0.8888888888888888,0.1111111111111111
305,61,40,0.6557377049180327,17.01,1.4918032786885247,61.0,0.7049180327868853,0.16393442622950818
306,43,21,0.4883720930232558,35.28,1.5116279069767442,43.0,0.6046511627906976,0.046511627906976744
307,88,68,0.7727272727272727,-10.41,1.5568181818181819,88.0,0.6363636363636364,0.14772727272727273
308,19,13,0.6842105263157895,77.57,1.263157894736842,19.0,0.8947368421052632,0.10526315789473684
309,131,70,0.5343511450381679,-65.56,1.6106870229007633,131.0,0.6030534351145038,0.1297709923664122
310,76,51,0.6710526315789473,-1.27,1.5526315789473684,76.0,0.7105263157894737,0.11842105263157894
311,316,163,0.5158227848101266,-258.41,1.6740506329113924,316.0,0.6550632911392406,0.1962025316455696
312,101,69,0.6831683168316832,-18.19,1.4257425742574257,101.0,0.7722772277227723,0.07920792079207921
313,83,54,0.6506024096385542,-22.25,1.7108433734939759,83.0,0.5903614457831325,0.20481927710843373
314,52,26,0.5,52.54,1.2115384615384615,52.0,0.8653846153846154,0.07692307692307693
315,9,9,1.0,87.72,1.3333333333333333,9.0,0.7777777777777778,0.1111111111111111
316,21,18,0.8571428571428571,75.54,1.3333333333333333,21.0,0.7142857142857143,0.047619047619047616
317,69,43,0.6231884057971014,17.35,1.4492753623188406,69.0,0.7681159420289855,0.10144927536231885
318,57,39,0.6842105263157895,35.96,1.368421052631579,57.0,0.8596491228070176,0.10526315789473684
319,100,67,0.67,-23.6,1.55,100.0,0.7,0.14
320,18,16,0.8888888888888888,70.13,1.4444444444444444,18.0,0.7222222222222222,0.1111111111111111
321,31,17,0.5483870967741935,90.77,1.032258064516129,31.0,0.967741935483871,0.0
322,70,56,0.8,-1.61,1.6714285714285715,70.0,0.6428571428571429,0.18571428571428572
323,55,29,0.5272727272727272,41.03,1.2727272727272727,55.0,0.8363636363636363,0.10909090909090909
324,165,104,0.6303030303030303,-97.7,1.593939393939394,165.0,0.7212121212121212,0.15151515151515152
325,779,364,0.4672657252888318,-762.52,1.6161745827984595,779.0,0.730423620025674,0.13607188703465983
326,27,14,0.5185185185185185,94.83,1.0,27.0,1.0,0.0
327,229,141,0.6157205240174672,-168.75,1.5764192139737991,229.0,0.7292576419213974,0.13100436681222707
328,260,131,0.5038461538461538,-197.17,1.6115384615384616,260.0,0.7269230769230769,0.19615384615384615
329,395,202,0.5113924050632911,-344.68,1.6658227848101266,395.0,0.6658227848101266,0.17721518987341772
330,165,93,0.5636363636363636,-93.64,1.5515151515151515,165.0,0.6787878787878788,0.1393939393939394
331,58,46,0.7931034482758621,18.02,1.5344827586206897,58.0,0.7413793103448276,0.15517241379310345
332,17,13,0.7647058823529411,104.98,1.0,17.0,1.0,0.0
333,15,13,0.8666666666666667,81.63,1.3333333333333333,15.0,0.7333333333333333,0.06666666666666667
334,61,32,0.5245901639344263,11.93,1.639344262295082,61.0,0.819672131147541,0.18032786885245902
335,17,12,0.7058823529411765,96.52,1.1176470588235294,17.0,0.9411764705882353,0.058823529411764705
336,93,66,0.7096774193548387,-31.39,1.7311827956989247,93.0,0.5591397849462365,0.22580645161290322
337,717,286,0.398884239888424,-690.8,1.6359832635983265,717.0,0.6903765690376569,0.20502092050209206
338,187,112,0.5989304812834224,-127.47,1.6631016042780749,187.0,0.6631016042780749,0.20855614973262032
339,21,18,0.8571428571428571,67.08,1.4285714285714286,21.0,0.6666666666666666,0.09523809523809523
340,11,11,1.0,68.77,1.4545454545454546,11.0,0.6363636363636364,0.09090909090909091
341,80,49,0.6125,-2.29,1.525,80.0,0.6375,0.1375
342,104,73,0.7019230769230769,-25.29,1.5384615384615385,104.0,0.7596153846153846,0.08653846153846154
343,56,27,0.48214285714285715,23.44,1.625,56.0,0.8571428571428571,0.14285714285714285
344,130,78,0.6,-65.56,1.676923076923077,130.0,0.6384615384615384,0.18461538461538463
345,91,60,0.6593406593406593,-22.93,1.6593406593406594,91.0,0.6153846153846154,0.16483516483516483
346,78,37,0.47435897435897434,0.77,1.4615384615384615,78.0,0.7307692307692307,0.10256410256410256
347,140,66,0.4714285714285714,-54.73,1.3857142857142857,140.0,0.7571428571428571,0.07857142857142857
348,20,17,0.85,68.1,1.35,20.0,0.7,0.05
349,112,77,0.6875,-45.26,1.6160714285714286,112.0,0.6875,0.1875
350,64,39,0.609375,23.44,1.359375,64.0,0.75,0.09375
351,140,92,0.6571428571428571,-76.72,1.7142857142857142,140.0,0.6071428571428571,0.16428571428571428
352,75,50,0.6666666666666666,2.8,1.5466666666666666,75.0,0.72,0.14666666666666667
353,10,9,0.9,78.25,1.4,10.0,0.7,0.1
354,72,54,0.75,-7.7,1.7638888888888888,72.0,0.6805555555555556,0.18055555555555555
355,87,57,0.6551724137931034,-2.96,1.4252873563218391,87.0,0.7701149425287356,0.10344827586206896
356,10,10,1.0,51.85,1.9,10.0,0.7,0.2
357,41,26,0.6341463414634146,72.16,1.1219512195121952,41.0,0.926829268292683,0.04878048780487805
358,39,24,0.6153846153846154,54.23,1.435897435897436,39.0,0.8205128205128205,0.05128205128205128
359,101,47,0.46534653465346537,-0.25,1.2772277227722773,101.0,0.8514851485148515,0.06930693069306931
360,91,55,0.6043956043956044,-8.04,1.4945054945054945,91.0,0.7582417582417582,0.13186813186813187
361,41,27,0.6585365853658537,63.7,1.2439024390243902,41.0,0.8536585365853658,0.07317073170731707
362,158,106,0.6708860759493671,-107.51,1.7784810126582278,158.0,0.6518987341772152,0.1962025316455696
363,31,16,0.5161290322580645,90.77,1.0,31.0,1.0,0.0
364,11,11,1.0,94.15,1.1818181818181819,11.0,0.8181818181818182,0.0
365,93,58,0.6236559139784946,-5.67,1.4301075268817205,93.0,0.8172043010752689,0.06451612903225806
366,527,274,0.5199240986717267,-469.19,1.5711574952561669,527.0,0.6451612903225806,0.13851992409867173
367,85,59,0.6941176470588235,-9.39,1.5294117647058822,85.0,0.6705882352941176,0.09411764705882353
368,14,14,1.0,74.19,1.3571428571428572,14.0,0.6428571428571429,0.0
369,11,10,0.9090909090909091,68.77,1.4545454545454546,11.0,0.7272727272727273,0.09090909090909091
370,18,14,0.7777777777777778,103.97,1.0,18.0,1.0,0.0
371,280,143,0.5107142857142857,-218.48,1.5392857142857144,280.0,0.7142857142857143,0.13214285714285715
372,67,31,0.4626865671641791,45.77,1.1492537313432836,67.0,0.8656716417910447,0.014925373134328358
373,99,64,0.6464646464646465,-22.59,1.4848484848484849,99.0,0.7171717171717171,0.1111111111111111
374,11,9,0.8181818181818182,92.12,1.3636363636363635,11.0,1.0,0.0
375,240,127,0.5291666666666667,-195.82,1.7916666666666667,240.0,0.6416666666666667,0.24166666666666667
376,27,22,0.8148148148148148,52.53,1.5185185185185186,27.0,0.6296296296296297,0.14814814814814814
377,21,13,0.6190476190476191,100.92,1.0476190476190477,21.0,0.9523809523809523,0.0
378,13,13,1.0,92.12,1.2307692307692308,13.0,0.8461538461538461,0.07692307692307693
379,18,16,0.8888888888888888,61.67,1.5,18.0,0.6666666666666666,0.1111111111111111
380,18,11,0.6111111111111112,87.05,1.1666666666666667,18.0,0.9444444444444444,0.05555555555555555
381,75,47,0.6266666666666667,15.66,1.3866666666666667,75.0,0.8666666666666667,0.08
382,49,25,0.5102040816326531,47.12,1.3061224489795917,49.0,0.8367346938775511,0.08163265306122448
383,182,93,0.510989010989011,-105.48,1.4945054945054945,182.0,0.7252747252747253,0.08791208791208792
384,104,69,0.6634615384615384,-36.8,1.6442307692307692,104.0,0.7980769230769231,0.19230769230769232
385,17,14,0.8235294117647058,71.14,1.411764705882353,17.0,0.6470588235294118,0.058823529411764705
386,80,42,0.525,5.17,1.4625,80.0,0.725,0.1
387,71,29,0.4084507042253521,24.79,1.323943661971831,71.0,0.7605633802816901,0.056338028169014086
388,34,28,0.8235294117647058,36.97,1.6176470588235294,34.0,0.6470588235294118,0.20588235294117646
389,53,26,0.49056603773584906,43.06,1.2830188679245282,53.0,0.8867924528301887,0.09433962264150944
390,6,5,0.8333333333333334,56.93,1.6666666666666667,6.0,0.6666666666666666,0.16666666666666666
391,24,19,0.7916666666666666,46.1,1.6666666666666667,24.0,0.7083333333333334,0.20833333333333334
392,164,96,0.5853658536585366,-108.19,1.7073170731707317,164.0,0.7073170731707317,0.18902439024390244
393,167,92,0.5508982035928144,-99.05,1.6107784431137724,167.0,0.6646706586826348,0.20958083832335328
394,91,60,0.6593406593406593,-23.94,1.6043956043956045,91.0,0.6483516483516484,0.15384615384615385
395,23,15,0.6521739130434783,81.97,1.2173913043478262,23.0,0.9130434782608695,0.043478260869565216
396,75,50,0.6666666666666666,-14.13,1.72,75.0,0.5866666666666667,0.22666666666666666
397,182,70,0.38461538461538464,-126.46,1.7417582417582418,182.0,0.7472527472527473,0.27472527472527475
398,8,7,0.875,71.82,1.5,8.0,0.625,0.125
399,92,60,0.6521739130434783,-15.48,1.5,92.0,0.6739130434782609,0.09782608695652174
400,47,26,0.5531914893617021,57.61,1.1702127659574468,47.0,0.851063829787234,0.02127659574468085
401,10,9,0.9,95.17,1.2,10.0,0.9,0.1
402,88,56,0.6363636363636364,-11.42,1.5681818181818181,88.0,0.6704545454545454,0.125
403,16,15,0.9375,88.06,1.3125,16.0,0.9375,0.0625
404,19,17,0.8947368421052632,86.03,1.2105263157894737,19.0,0.7894736842105263,0.0
405,145,81,0.5586206896551724,-65.55,1.4551724137931035,145.0,0.8551724137931035,0.0896551724137931
406,195,118,0.6051282051282051,-115.63,1.4,195.0,0.7692307692307693,0.09230769230769231
407,429,228,0.5314685314685315,-373.78,1.564102564102564,429.0,0.6713286713286714,0.1282051282051282
408,348,205,0.5890804597701149,-287.16,1.5229885057471264,348.0,0.7327586206896551,0.10632183908045977
409,76,60,0.7894736842105263,-8.72,1.618421052631579,76.0,0.7236842105263158,0.17105263157894737
410,85,63,0.7411764705882353,-23.27,1.7294117647058824,85.0,0.5882352941176471,0.24705882352941178
411,81,40,0.49382716049382713,6.18,1.3580246913580247,81.0,0.7037037037037037,0.037037037037037035
412,132,75,0.5681818181818182,-68.6,1.6590909090909092,132.0,0.6666666666666666,0.1590909090909091
413,46,29,0.6304347826086957,56.6,1.2826086956521738,46.0,0.8695652173913043,0.06521739130434782
414,50,30,0.6,29.19,1.46,50.0,0.7,0.1
415,174,92,0.5287356321839081,-115.63,1.735632183908046,174.0,0.6149425287356322,0.22413793103448276
416,178,115,0.6460674157303371,-107.85,1.5617977528089888,178.0,0.6797752808988764,0.09550561797752809
417,26,13,0.5,95.85,1.0384615384615385,26.0,0.9615384615384616,0.0
418,30,14,0.4666666666666667,83.33,1.0666666666666667,30.0,0.9666666666666667,0.03333333333333333
419,19,17,0.8947368421052632,77.57,1.3157894736842106,19.0,0.7368421052631579,0.05263157894736842
420,33,15,0.45454545454545453,88.74,1.0,33.0,1.0,0.0
421,138,99,0.717391304347826,-73.68,1.644927536231884,138.0,0.6666666666666666,0.18115942028985507
422,38,19,0.5,66.75,1.1578947368421053,38.0,0.868421052631579,0.02631578947368421
423,97,58,0.5979381443298969,-21.57,1.5876288659793814,97.0,0.6597938144329897,0.14432989690721648
424,529,273,0.5160680529300568,-475.28,1.5746691871455576,529.0,0.6824196597353497,0.14177693761814744
425,101,66,0.6534653465346535,-25.29,1.5247524752475248,101.0,0.8217821782178217,0.09900990099009901
426,330,178,0.5393939393939394,-268.89,1.5212121212121212,330.0,0.7393939393939394,0.09696969696969697
427,96,63,0.65625,-37.48,1.7291666666666667,96.0,0.6354166666666666,0.14583333333333334
428,106,80,0.7547169811320755,-43.23,1.7452830188679245,106.0,0.6509433962264151,0.19811320754716982
429,55,28,0.509090909090909,57.95,1.1454545454545455,55.0,0.8727272727272727,0.01818181818181818
430,9,9,1.0,62.34,1.5555555555555556,9.0,0.5555555555555556,0.1111111111111111
431,82,43,0.524390243902439,22.09,1.1585365853658536,82.0,0.8780487804878049,0.036585365853658534
432,17,14,0.8235294117647058,71.14,1.3529411764705883,17.0,0.7058823529411765,0.058823529411764705
433,304,158,0.5197368421052632,-258.75,1.763157894736842,304.0,0.5953947368421053,0.21710526315789475
434,50,41,0.82,27.16,1.6,50.0,0.64,0.14
435,192,107,0.5572916666666666,-115.97,1.484375,192.0,0.6979166666666666,0.13541666666666666
436,65,50,0.7692307692307693,22.42,1.3692307692307693,65.0,0.7384615384615385,0.1076923076923077
437,80,56,0.7,-11.76,1.625,80.0,0.5875,0.15
438,31,27,0.8709677419354839,35.95,1.7741935483870968,31.0,0.7419354838709677,0.16129032258064516
439,80,51,0.6375,-7.36,1.575,80.0,0.7625,0.1375
440,105,36,0.34285714285714286,-12.77,1.361904761904762,105.0,0.8285714285714286,0.06666666666666667
441,27,17,0.6296296296296297,67.42,1.4074074074074074,27.0,0.7777777777777778,0.037037037037037035
442,82,53,0.6463414634146342,0.09,1.524390243902439,82.0,0.7439024390243902,0.10975609756097561
443,131,69,0.5267175572519084,-54.73,1.5419847328244274,131.0,0.7633587786259542,0.13740458015267176
444,42,26,0.6190476190476191,79.61,1.0476190476190477,42.0,0.9761904761904762,0.023809523809523808
445,78,52,0.6666666666666666,-12.78,1.705128205128205,78.0,0.6666666666666666,0.16666666666666666
446,60,38,0.6333333333333333,35.96,1.3333333333333333,60.0,0.7833333333333333,0.06666666666666667
447,49,36,0.7346938775510204,37.65,1.4081632653061225,49.0,0.7551020408163265,0.12244897959183673
448,17,14,0.8235294117647058,71.14,1.411764705882353,17.0,0.7058823529411765,0.058823529411764705
449,179,90,0.5027932960893855,-113.26,1.6312849162011174,179.0,0.6201117318435754,0.18994413407821228
450,84,65,0.7738095238095238,-18.87,1.6904761904761905,84.0,0.5952380952380952,0.13095238095238096
451,18,15,0.8333333333333334,87.05,1.2222222222222223,18.0,0.7777777777777778,0.0
452,17,15,0.8823529411764706,54.22,1.588235294117647,17.0,0.7058823529411765,0.17647058823529413
453,85,55,0.6470588235294118,-7.36,1.4941176470588236,85.0,0.6941176470588235,0.1411764705882353
454,108,69,0.6388888888888888,-32.74,1.5,108.0,0.6944444444444444,0.10185185185185185
455,154,85,0.551948051948052,-83.49,1.6168831168831168,154.0,0.6558441558441559,0.13636363636363635
456,156,79,0.5064102564102564,-81.46,1.5769230769230769,156.0,0.6858974358974359,0.1794871794871795
457,102,65,0.6372549019607843,-22.25,1.4509803921568627,102.0,0.8137254901960784,0.08823529411764706
458,11,11,1.0,85.69,1.2727272727272727,11.0,0.8181818181818182,0.09090909090909091
459,63,48,0.7619047619047619,23.44,1.4285714285714286,63.0,0.746031746031746,0.12698412698412698
460,93,69,0.7419354838709677,-20.56,1.6129032258064515,93.0,0.6881720430107527,0.12903225806451613
461,54,28,0.5185185185185185,50.51,1.1851851851851851,54.0,0.8518518518518519,0.037037037037037035
462,65,38,0.5846153846153846,30.88,1.323076923076923,65.0,0.7692307692307693,0.06153846153846154
463,8,7,0.875,105.66,1.125,8.0,0.875,0.0
464,19,17,0.8947368421052632,77.57,1.3157894736842106,19.0,0.7368421052631579,0.05263157894736842
465,63,40,0.6349206349206349,6.52,1.6031746031746033,63.0,0.5873015873015873,0.1111111111111111
466,31,19,0.6129032258064516,89.76,1.032258064516129,31.0,1.032258064516129,0.0
467,12,11,0.9166666666666666,50.84,1.6666666666666667,12.0,0.5833333333333334,0.16666666666666666
468,59,48,0.8135593220338984,18.36,1.6440677966101696,59.0,0.9322033898305084,0.1694915254237288
469,534,233,0.4363295880149813,-493.89,1.7134831460674158,534.0,0.6235955056179775,0.18352059925093633
470,75,53,0.7066666666666667,8.21,1.44,75.0,0.7733333333333333,0.08
471,21,15,0.7142857142857143,84.0,1.2380952380952381,21.0,0.8571428571428571,0.09523809523809523
472,351,201,0.5726495726495726,-303.07,1.6923076923076923,351.0,0.6239316239316239,0.1794871794871795
473,118,88,0.7457627118644068,-62.85,1.771186440677966,118.0,0.6101694915254238,0.22033898305084745
474,45,34,0.7555555555555555,25.8,1.5777777777777777,45.0,0.6888888888888889,0.15555555555555556
475,179,109,0.6089385474860335,-110.89,1.5754189944134078,179.0,0.7318435754189944,0.15083798882681565
476,253,139,0.549407114624506,-218.49,1.9130434782608696,253.0,0.6047430830039525,0.23715415019762845
477,65,24,0.36923076923076925,12.95,1.5538461538461539,65.0,0.5538461538461539,0.07692307692307693
478,42,29,0.6904761904761905,34.26,1.619047619047619,42.0,0.7619047619047619,0.14285714285714285
479,36,24,0.6666666666666666,66.75,1.3055555555555556,36.0,0.8611111111111112,0.027777777777777776
480,380,164,0.43157894736842106,-338.25,1.5921052631578947,380.0,0.7789473684210526,0.1368421052631579
481,254,129,0.5078740157480315,-191.42,1.6181102362204725,254.0,0.6338582677165354,0.16929133858267717
482,19,17,0.8947368421052632,77.57,1.263157894736842,19.0,0.7368421052631579,0.0
483,118,77,0.652542372881356,-68.27,1.805084745762712,118.0,0.6101694915254238,0.2711864406779661
484,75,53,0.7066666666666667,9.23,1.4266666666666667,75.0,0.76,0.08
485,165,104,0.6303030303030303,-97.7,1.5757575757575757,165.0,0.7151515151515152,0.13333333333333333
486,93,67,0.7204301075268817,-23.94,1.6129032258064515,93.0,0.6559139784946236,0.21505376344086022
487,46,34,0.7391304347826086,32.23,1.5,46.0,0.717391304347826,0.10869565217391304
488,40,30,0.75,28.85,1.7,40.0,0.6,0.2
489,12,12,1.0,93.14,1.1666666666666667,12.0,0.8333333333333334,0.0
490,386,201,0.5207253886010362,-338.25,1.5880829015544042,386.0,0.6865284974093264,0.10880829015544041
491,26,25,0.9615384615384616,53.55,1.5384615384615385,26.0,0.6538461538461539,0.15384615384615385
492,45,30,0.6666666666666666,32.23,1.5777777777777777,45.0,0.6888888888888889,0.17777777777777778
493,157,77,0.49044585987261147,-93.98,1.6369426751592357,157.0,0.6624203821656051,0.15286624203821655
494,44,38,0.8636363636363636,43.74,1.3636363636363635,44.0,0.7272727272727273,0.09090909090909091
495,99,52,0.5252525252525253,-7.7,1.3838383838383839,99.0,0.7676767676767676,0.06060606060606061
496,71,48,0.676056338028169,3.81,1.5352112676056338,71.0,0.704225352112676,0.1267605633802817
497,13,13,1.0,32.9,1.9230769230769231,13.0,0.38461538461538464,0.3076923076923077
